StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Texas,TX,School,No,Jordan Middle,Regular school,483312002953,015915051,Northside ISD,Regular local school district,4833120,15915,1232,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,420,0,812,,
Texas,TX,School,No,Jordan Middle,Regular school,483312002953,015915051,Northside ISD,Regular local school district,4833120,15915,1227,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,369,0,858,,
Texas,TX,School,No,Adams Hill Elementary,Regular school,483312003687,015915123,Northside ISD,Regular local school district,4833120,15915,488,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,283,0,205,,
Texas,TX,School,No,Adams Hill Elementary,Regular school,483312003687,015915123,Northside ISD,Regular local school district,4833120,15915,488,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,288,0,200,,
Texas,TX,School,No,Jones Middle,Regular school,483312003688,015915044,Northside ISD,Regular local school district,4833120,15915,1065,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,459,0,606,,
Texas,TX,School,No,Jones Middle,Regular school,483312003688,015915044,Northside ISD,Regular local school district,4833120,15915,1063,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,436,0,627,,
Texas,TX,School,No,Cable Elementary,Regular school,483312003689,015915101,Northside ISD,Regular local school district,4833120,15915,488,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,196,0,292,,
Texas,TX,School,No,Cable Elementary,Regular school,483312003689,015915101,Northside ISD,Regular local school district,4833120,15915,478,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,261,0,217,,
Texas,TX,School,No,Carlos Coon Elementary,Regular school,483312003690,015915128,Northside ISD,Regular local school district,4833120,15915,585,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,263,0,322,,
Texas,TX,School,No,Carlos Coon Elementary,Regular school,483312003690,015915128,Northside ISD,Regular local school district,4833120,15915,579,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,264,0,315,,
Texas,TX,School,No,Stevenson Middle,Regular school,483312003692,015915047,Northside ISD,Regular local school district,4833120,15915,1214,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,437,0,777,,
Texas,TX,School,No,Stevenson Middle,Regular school,483312003692,015915047,Northside ISD,Regular local school district,4833120,15915,1190,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,343,0,847,,
Texas,TX,School,No,Colonies North Elementary,Regular school,483312003693,015915115,Northside ISD,Regular local school district,4833120,15915,583,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,340,0,243,,
Texas,TX,School,No,Colonies North Elementary,Regular school,483312003693,015915115,Northside ISD,Regular local school district,4833120,15915,593,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,365,0,228,,
Texas,TX,School,No,Pease Middle,Regular school,483312003694,015915046,Northside ISD,Regular local school district,4833120,15915,1059,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,396,0,663,,
Texas,TX,School,No,Pease Middle,Regular school,483312003694,015915046,Northside ISD,Regular local school district,4833120,15915,1044,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,334,0,710,,
Texas,TX,School,No,Villarreal Elementary,Regular school,483312003696,015915116,Northside ISD,Regular local school district,4833120,15915,617,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,303,0,314,,
Texas,TX,School,No,Villarreal Elementary,Regular school,483312003696,015915116,Northside ISD,Regular local school district,4833120,15915,608,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,305,0,303,,
Texas,TX,School,No,Glenn Elementary,Regular school,483312003697,015915102,Northside ISD,Regular local school district,4833120,15915,486,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,207,0,279,,
Texas,TX,School,No,Glenn Elementary,Regular school,483312003697,015915102,Northside ISD,Regular local school district,4833120,15915,499,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,261,0,238,,
Texas,TX,School,No,Glenoaks Elementary,Regular school,483312003698,015915103,Northside ISD,Regular local school district,4833120,15915,531,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,391,0,140,,
Texas,TX,School,No,Glenoaks Elementary,Regular school,483312003698,015915103,Northside ISD,Regular local school district,4833120,15915,539,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,348,0,191,,
Texas,TX,School,No,Esparza Elementary,Regular school,483312003699,015915124,Northside ISD,Regular local school district,4833120,15915,460,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,202,0,258,,
Texas,TX,School,No,Esparza Elementary,Regular school,483312003699,015915124,Northside ISD,Regular local school district,4833120,15915,442,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,197,0,245,,
Texas,TX,School,No,Helotes Elementary,Regular school,483312003700,015915104,Northside ISD,Regular local school district,4833120,15915,375,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,261,0,114,,
Texas,TX,School,No,Helotes Elementary,Regular school,483312003700,015915104,Northside ISD,Regular local school district,4833120,15915,374,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,259,0,115,,
Texas,TX,School,No,Holmes High School,Regular school,483312003701,015915001,Northside ISD,Regular local school district,4833120,15915,2599,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,845,0,1754,,
Texas,TX,School,No,Holmes High School,Regular school,483312003701,015915001,Northside ISD,Regular local school district,4833120,15915,2569,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,876,0,1693,,
Texas,TX,School,No,Hull Elementary,Regular school,483312003704,015915105,Northside ISD,Regular local school district,4833120,15915,424,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,224,0,200,,
Texas,TX,School,No,Hull Elementary,Regular school,483312003704,015915105,Northside ISD,Regular local school district,4833120,15915,427,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,260,0,167,,
Texas,TX,School,No,Passmore Elementary,Regular school,483312003705,015915122,Northside ISD,Regular local school district,4833120,15915,438,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,207,0,231,,
Texas,TX,School,No,Passmore Elementary,Regular school,483312003705,015915122,Northside ISD,Regular local school district,4833120,15915,429,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,203,0,226,,
Texas,TX,School,No,Jay High School,Regular school,483312003706,015915002,Northside ISD,Regular local school district,4833120,15915,2632,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,971,0,1661,,
Texas,TX,School,No,Jay High School,Regular school,483312003706,015915002,Northside ISD,Regular local school district,4833120,15915,2601,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,657,0,1944,,
Texas,TX,School,No,Allen Elementary,Regular school,483312003707,015915106,Northside ISD,Regular local school district,4833120,15915,518,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,270,0,248,,
Texas,TX,School,No,Allen Elementary,Regular school,483312003707,015915106,Northside ISD,Regular local school district,4833120,15915,509,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,262,0,247,,
Texas,TX,School,No,Leon Valley Elementary,Regular school,483312003708,015915108,Northside ISD,Regular local school district,4833120,15915,522,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,275,0,247,,
Texas,TX,School,No,Leon Valley Elementary,Regular school,483312003708,015915108,Northside ISD,Regular local school district,4833120,15915,533,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,284,0,249,,
Texas,TX,School,No,Locke Hill Elementary,Regular school,483312003709,015915109,Northside ISD,Regular local school district,4833120,15915,541,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,315,0,226,,
Texas,TX,School,No,Locke Hill Elementary,Regular school,483312003709,015915109,Northside ISD,Regular local school district,4833120,15915,527,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,319,0,208,,
Texas,TX,School,No,Marshall High School,Regular school,483312003711,015915003,Northside ISD,Regular local school district,4833120,15915,2613,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,941,0,1672,,
Texas,TX,School,No,Marshall High School,Regular school,483312003711,015915003,Northside ISD,Regular local school district,4833120,15915,2587,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,975,0,1612,,
Texas,TX,School,No,Meadow Village Elementary,Regular school,483312003712,015915117,Northside ISD,Regular local school district,4833120,15915,415,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,236,0,179,,
Texas,TX,School,No,Meadow Village Elementary,Regular school,483312003712,015915117,Northside ISD,Regular local school district,4833120,15915,425,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,265,0,160,,
Texas,TX,School,No,Boone Elementary,Regular school,483312003713,015915125,Northside ISD,Regular local school district,4833120,15915,523,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,291,0,232,,
Texas,TX,School,No,Boone Elementary,Regular school,483312003713,015915125,Northside ISD,Regular local school district,4833120,15915,503,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,282,0,221,,
Texas,TX,School,No,Neff Middle,Regular school,483312003714,015915041,Northside ISD,Regular local school district,4833120,15915,1027,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,366,0,661,,
Texas,TX,School,No,Neff Middle,Regular school,483312003714,015915041,Northside ISD,Regular local school district,4833120,15915,1035,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,425,0,610,,
Texas,TX,School,No,Holmgreen Center,Other/alternative school,483312003715,015915004,Northside ISD,Regular local school district,4833120,15915,44,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,14,0,30,,
Texas,TX,School,No,Holmgreen Center,Other/alternative school,483312003715,015915004,Northside ISD,Regular local school district,4833120,15915,27,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,15,0,12,,
Texas,TX,School,No,Oak Hills Terrace Elementary,Regular school,483312003716,015915118,Northside ISD,Regular local school district,4833120,15915,515,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,294,0,221,,
Texas,TX,School,No,Oak Hills Terrace Elementary,Regular school,483312003716,015915118,Northside ISD,Regular local school district,4833120,15915,501,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,280,0,221,,
Texas,TX,School,No,Rayburn Middle,Regular school,483312003717,015915042,Northside ISD,Regular local school district,4833120,15915,857,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,301,0,556,,
Texas,TX,School,No,Rayburn Middle,Regular school,483312003717,015915042,Northside ISD,Regular local school district,4833120,15915,855,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,305,0,550,,
Texas,TX,School,No,Howsman Elementary,Regular school,483312003718,015915119,Northside ISD,Regular local school district,4833120,15915,699,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,335,0,364,,
Texas,TX,School,No,Howsman Elementary,Regular school,483312003718,015915119,Northside ISD,Regular local school district,4833120,15915,704,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,339,0,365,,
Texas,TX,School,No,Ross Middle,Regular school,483312003719,015915043,Northside ISD,Regular local school district,4833120,15915,1163,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,384,0,779,,
Texas,TX,School,No,Ross Middle,Regular school,483312003719,015915043,Northside ISD,Regular local school district,4833120,15915,1168,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,298,0,870,,
Texas,TX,School,No,Glass Elementary,Regular school,483312003720,015915111,Northside ISD,Regular local school district,4833120,15915,455,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,209,0,246,,
Texas,TX,School,No,Glass Elementary,Regular school,483312003720,015915111,Northside ISD,Regular local school district,4833120,15915,460,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,203,0,257,,
Texas,TX,School,No,Powell Elementary,Regular school,483312003721,015915112,Northside ISD,Regular local school district,4833120,15915,430,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,210,0,220,,
Texas,TX,School,No,Powell Elementary,Regular school,483312003721,015915112,Northside ISD,Regular local school district,4833120,15915,424,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,188,0,236,,
Texas,TX,School,No,Clark High School,Regular school,483312003722,015915005,Northside ISD,Regular local school district,4833120,15915,2851,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,1019,0,1832,,
Texas,TX,School,No,Clark High School,Regular school,483312003722,015915005,Northside ISD,Regular local school district,4833120,15915,2812,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,995,0,1817,,
Texas,TX,School,No,Valley Hi Elementary,Regular school,483312003723,015915113,Northside ISD,Regular local school district,4833120,15915,353,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,151,0,202,,
Texas,TX,School,No,Valley Hi Elementary,Regular school,483312003723,015915113,Northside ISD,Regular local school district,4833120,15915,356,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,151,0,205,,
Texas,TX,School,No,Westwood Terrace Elementary,Regular school,483312003725,015915114,Northside ISD,Regular local school district,4833120,15915,472,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,232,0,240,,
Texas,TX,School,No,Westwood Terrace Elementary,Regular school,483312003725,015915114,Northside ISD,Regular local school district,4833120,15915,473,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,218,0,255,,
Texas,TX,School,No,Hobby Middle,Regular school,483312003726,015915045,Northside ISD,Regular local school district,4833120,15915,909,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,400,0,509,,
Texas,TX,School,No,Hobby Middle,Regular school,483312003726,015915045,Northside ISD,Regular local school district,4833120,15915,907,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,423,0,484,,
Texas,TX,School,No,Linton Elementary,Regular school,483312005563,015915131,Northside ISD,Regular local school district,4833120,15915,427,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,190,0,237,,
Texas,TX,School,No,Linton Elementary,Regular school,483312005563,015915131,Northside ISD,Regular local school district,4833120,15915,439,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,210,0,229,,
Texas,TX,School,No,Timberwilde Elementary,Regular school,483312005565,015915132,Northside ISD,Regular local school district,4833120,15915,542,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,296,0,246,,
Texas,TX,School,No,Timberwilde Elementary,Regular school,483312005565,015915132,Northside ISD,Regular local school district,4833120,15915,550,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,301,0,249,,
Texas,TX,School,No,Braun Station Elementary,Regular school,483312005785,015915134,Northside ISD,Regular local school district,4833120,15915,461,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,265,0,196,,
Texas,TX,School,No,Braun Station Elementary,Regular school,483312005785,015915134,Northside ISD,Regular local school district,4833120,15915,451,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,264,0,187,,
Texas,TX,School,No,Rudder Middle,Regular school,483312005786,015915048,Northside ISD,Regular local school district,4833120,15915,989,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,404,0,585,,
Texas,TX,School,No,Rudder Middle,Regular school,483312005786,015915048,Northside ISD,Regular local school district,4833120,15915,994,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,429,0,565,,
Texas,TX,School,No,Cody Elementary,Regular school,483312005787,015915135,Northside ISD,Regular local school district,4833120,15915,551,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,230,0,321,,
Texas,TX,School,No,Cody Elementary,Regular school,483312005787,015915135,Northside ISD,Regular local school district,4833120,15915,544,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,236,0,308,,
Texas,TX,School,No,Northwest Crossing Elementary,Regular school,483312005789,015915136,Northside ISD,Regular local school district,4833120,15915,400,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,177,0,223,,
Texas,TX,School,No,Northwest Crossing Elementary,Regular school,483312005789,015915136,Northside ISD,Regular local school district,4833120,15915,410,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,187,0,223,,
Texas,TX,School,No,Health Careers High School,Regular school,483312006023,015915006,Northside ISD,Regular local school district,4833120,15915,905,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,297,0,608,,
Texas,TX,School,No,Health Careers High School,Regular school,483312006023,015915006,Northside ISD,Regular local school district,4833120,15915,900,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,180,0,720,,
Texas,TX,School,No,Taft High School,Regular school,483312006148,015915007,Northside ISD,Regular local school district,4833120,15915,2611,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,1006,0,1605,,
