,schoolcode,district,county,year,charter,elapass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
3440,470901040001,4,01,2019,0.0,89,0.0,0.0,0.0,27,70.3704,96.2963,0.0,0.0,0.0
3441,471101040001,4,01,2019,0.0,70,0.0,0.0,0.0,27,48.1481,92.5926,3.7037,3.7037,0.0
3442,471201040001,4,01,2019,0.0,77,0.0,0.0,0.0,26,61.5385,96.1538,0.0,3.8462,0.0
3443,471400010002,1,02,2019,0.0,87,0.0,0.0,0.0,136,18.3824,76.4706,11.0294,8.0882,2.9412
3444,471601040005,4,05,2019,0.0,84,0.0,0.0,0.0,55,47.2727,83.6364,1.8182,10.9091,1.8182
3445,471701040003,4,03,2019,0.0,96,0.0,0.0,0.0,80,18.75,93.75,2.5,2.5,0.0
3446,472001040002,4,02,2019,0.0,85,0.0,0.0,0.0,33,51.5152,90.9091,3.0303,0.0,0.0
3447,472202040001,4,01,2019,0.0,86,0.0,0.0,0.0,28,53.5714,100.0,0.0,0.0,0.0
3448,472506040001,4,01,2019,0.0,92,0.0,0.0,0.0,25,48.0,100.0,0.0,0.0,0.0
3449,480101060001,6,01,2019,0.0,92,0.0,0.0,0.0,395,18.481,75.443,2.2785,17.4684,3.2911
3450,480102060005,6,05,2019,0.0,96,0.0,0.0,0.0,357,29.6919,69.7479,2.2409,24.0896,1.9608
3451,480401040002,4,02,2019,0.0,99,0.0,0.0,0.0,68,22.0588,86.7647,1.4706,7.3529,2.9412
3452,480503040001,4,01,2019,0.0,92,0.0,0.0,0.0,146,20.5479,78.0822,2.7397,15.0685,3.4247
3453,480601060003,6,03,2019,0.0,88,0.0,0.0,0.0,256,28.125,66.0156,2.3438,28.125,2.3438
3454,490101040006,4,06,2019,0.0,86,0.0,0.0,0.0,64,40.625,100.0,0.0,0.0,0.0
3455,490202040002,4,02,2019,0.0,85,0.0,0.0,0.0,108,30.5556,94.4444,0.9259,1.8519,0.0
3456,490301060007,6,07,2019,0.0,94,0.0,0.0,0.0,317,23.3438,80.7571,2.5237,4.4164,5.9937
3457,490501060003,6,03,2019,0.0,94,0.0,0.0,0.0,90,47.7778,91.1111,0.0,1.1111,0.0
3458,490601060003,6,03,2019,0.0,92,0.0,0.0,0.0,162,66.0494,52.4691,25.9259,15.4321,0.6173
3459,491200010007,1,07,2019,0.0,82,0.0,0.0,0.0,61,55.7377,63.9344,16.3934,3.2787,14.7541
3460,491302060002,6,02,2019,0.0,94,0.0,0.0,0.0,236,21.6102,93.6441,1.2712,2.5424,1.2712
3461,491401040002,4,02,2019,0.0,90,0.0,0.0,0.0,77,27.2727,97.4026,0.0,1.2987,0.0
3462,491501040002,4,02,2019,0.0,93,0.0,0.0,0.0,70,30.0,91.4286,1.4286,5.7143,0.0
3463,491700010019,1,19,2019,0.0,89,0.0,0.0,0.0,362,66.5746,42.8177,33.4254,17.4033,1.6575
3464,491700860931,86,31,2019,0.0,59,0.0,0.0,0.0,59,71.1864,13.5593,79.661,6.7797,0.0
3465,500101060011,6,11,2019,0.0,95,0.0,0.0,0.0,364,17.8571,62.0879,4.6703,20.3297,12.0879
3466,500101060019,6,19,2019,0.0,96,0.0,0.0,0.0,339,12.9794,64.6018,5.6047,14.1593,13.2743
3467,500101060020,6,20,2019,0.0,100,0.0,0.0,0.0,5,60.0,40.0,20.0,40.0,0.0
3468,500108030004,3,04,2019,0.0,98,0.0,0.0,0.0,185,23.2432,54.5946,7.5676,17.2973,17.8378
3469,500201060009,6,09,2019,0.0,93,0.0,0.0,0.0,628,53.9809,28.3439,14.172,53.0255,3.8217
3470,500301060007,6,07,2019,0.0,94,0.0,0.0,0.0,299,18.0602,68.2274,3.01,19.7324,8.6957
3471,500304030006,3,06,2019,0.0,88,0.0,0.0,0.0,318,36.1635,40.2516,25.4717,27.3585,5.3459
3472,500308030008,3,08,2019,0.0,99,0.0,0.0,0.0,188,13.8298,81.9149,1.5957,7.9787,7.9787
3473,500401060009,6,09,2019,0.0,95,0.0,0.0,0.0,351,29.0598,56.9801,6.2678,24.7863,8.8319
3474,500402060014,6,14,2019,0.0,72,0.0,0.0,0.0,345,84.058,2.8986,39.4203,53.3333,4.058
3475,500402060018,6,18,2019,0.0,68,0.0,0.0,0.0,382,80.1047,2.356,39.7906,52.356,4.4503
3476,510101040003,4,03,2019,0.0,83,0.0,0.0,0.0,90,55.5556,88.8889,2.2222,1.1111,1.1111
3477,510201060003,6,03,2019,0.0,94,0.0,0.0,0.0,90,30.0,94.4444,2.2222,0.0,1.1111
3478,510401040001,4,01,2019,0.0,86,0.0,0.0,0.0,22,68.1818,95.4545,0.0,0.0,0.0
3479,510501040001,4,01,2019,0.0,95,0.0,0.0,0.0,19,47.3684,100.0,0.0,0.0,0.0
3480,511101060005,6,05,2019,0.0,87,0.0,0.0,0.0,127,50.3937,96.8504,0.0,3.1496,0.0
3481,511201040001,4,01,2019,0.0,100,0.0,0.0,0.0,16,56.25,100.0,0.0,0.0,0.0
3482,511301040002,4,02,2019,0.0,79,0.0,0.0,0.0,33,54.5455,93.9394,0.0,6.0606,0.0
3483,511602040002,4,02,2019,0.0,100,0.0,0.0,0.0,38,52.6316,94.7368,0.0,0.0,0.0
3484,511901040001,4,01,2019,0.0,88,0.0,0.0,0.0,65,43.0769,95.3846,1.5385,1.5385,0.0
3485,512001060008,6,08,2019,0.0,89,0.0,0.0,0.0,200,60.0,86.5,3.0,1.5,0.0
3486,512101040001,4,01,2019,0.0,95,0.0,0.0,0.0,22,81.8182,100.0,0.0,0.0,0.0
3487,512201040001,4,01,2019,0.0,88,0.0,0.0,0.0,91,41.7582,93.4066,0.0,2.1978,1.0989
3488,512300010009,1,09,2019,0.0,96,0.0,0.0,0.0,114,39.4737,97.3684,1.7544,0.0,0.0
3489,512404040001,4,01,2019,0.0,91,0.0,0.0,0.0,35,57.1429,94.2857,5.7143,0.0,0.0
3490,512501040004,4,04,2019,0.0,90,0.0,0.0,0.0,40,42.5,100.0,0.0,0.0,0.0
3491,512902060003,6,03,2019,0.0,94,0.0,0.0,0.0,105,24.7619,91.4286,1.9048,0.9524,3.8095
3492,513102040002,4,02,2019,0.0,91,0.0,0.0,0.0,47,53.1915,91.4894,0.0,4.2553,0.0
3493,520101060006,6,06,2019,0.0,98,0.0,0.0,0.0,254,13.3858,93.7008,0.3937,1.1811,2.3622
3494,520302060001,6,01,2019,0.0,95,0.0,0.0,0.0,771,18.2879,79.2477,3.6316,4.799,9.4682
3495,520401040007,4,07,2019,0.0,80,0.0,0.0,0.0,103,54.3689,94.1748,1.9417,0.0,0.9709
3496,520701040002,4,02,2019,0.0,84,0.0,0.0,0.0,64,34.375,98.4375,0.0,0.0,0.0
3497,521200050003,5,03,2019,0.0,93,0.0,0.0,0.0,116,38.7931,88.7931,2.5862,1.7241,3.4483
3498,521301060001,6,01,2019,0.0,87,0.0,0.0,0.0,333,32.1321,92.4925,2.7027,3.003,1.5015
3499,521401040007,4,07,2019,0.0,90,0.0,0.0,0.0,237,35.443,89.8734,2.5316,4.2194,2.1097
3500,521701040002,4,02,2019,0.0,95,0.0,0.0,0.0,141,21.2766,95.0355,2.1277,2.1277,0.0
3501,521800010010,1,10,2019,0.0,93,0.0,0.0,0.0,566,23.6749,90.8127,2.2968,3.1802,2.1201
3502,522001040003,4,03,2019,0.0,82,0.0,0.0,0.0,90,31.1111,95.5556,0.0,1.1111,2.2222
3503,522101030004,3,04,2019,0.0,98,0.0,0.0,0.0,57,42.1053,89.4737,1.7544,1.7544,1.7544
3504,530101040001,4,01,2019,0.0,91,0.0,0.0,0.0,65,36.9231,89.2308,1.5385,3.0769,1.5385
3505,530202060006,6,06,2019,0.0,91,0.0,0.0,0.0,213,31.9249,84.0376,9.3897,3.7559,1.8779
3506,530301060007,6,07,2019,0.0,96,0.0,0.0,0.0,359,16.4345,75.2089,4.7354,2.507,14.4847
3507,530501060006,6,06,2019,0.0,94,0.0,0.0,0.0,144,25.0,88.8889,1.3889,4.1667,2.0833
3508,530515060004,6,04,2019,0.0,85,0.0,0.0,0.0,230,40.4348,78.2609,4.7826,7.3913,3.913
3509,530600010025,1,25,2019,0.0,72,0.0,0.0,0.0,777,70.1416,21.6216,35.0064,16.2162,25.2252
3510,540801040001,4,01,2019,0.0,90,0.0,0.0,0.0,20,35.0,95.0,0.0,0.0,0.0
3511,540901040001,4,01,2019,0.0,95,0.0,0.0,0.0,22,45.4545,100.0,0.0,0.0,0.0
3512,541001040001,4,01,2019,0.0,89,0.0,0.0,0.0,61,50.8197,93.4426,1.6393,3.2787,0.0
3513,541102060002,6,02,2019,0.0,84,0.0,0.0,0.0,164,41.4634,93.2927,1.2195,2.439,1.2195
3514,541201040003,4,03,2019,0.0,95,0.0,0.0,0.0,81,34.5679,97.5309,0.0,0.0,0.0
3515,541401040001,4,01,2019,0.0,94,0.0,0.0,0.0,18,55.5556,88.8889,0.0,5.5556,0.0
3516,550101040003,4,03,2019,0.0,100,0.0,0.0,0.0,53,50.9434,90.566,1.8868,1.8868,0.0
3517,550301060004,6,04,2019,0.0,96,0.0,0.0,0.0,96,43.75,92.7083,1.0417,2.0833,2.0833
3518,560501040004,4,04,2019,0.0,93,0.0,0.0,0.0,60,48.3333,93.3333,1.6667,3.3333,0.0
3519,560603040001,4,01,2019,0.0,85,0.0,0.0,0.0,34,50.0,88.2353,5.8824,5.8824,0.0
3520,560701060003,6,03,2019,0.0,88,0.0,0.0,0.0,104,49.0385,83.6538,7.6923,3.8462,0.0
3521,561006060001,6,01,2019,0.0,75,0.0,0.0,0.0,158,53.7975,87.3418,5.6962,3.7975,0.6329
3522,570101040002,4,02,2019,0.0,77,0.0,0.0,0.0,107,57.9439,99.0654,0.0,0.0,0.9346
3523,570201040002,4,02,2019,0.0,95,0.0,0.0,0.0,42,38.0952,92.8571,0.0,2.381,0.0
3524,570302060003,6,03,2019,0.0,86,0.0,0.0,0.0,131,54.1985,94.6565,3.8168,1.5267,0.0
3525,570401040001,4,01,2019,0.0,84,0.0,0.0,0.0,31,67.7419,100.0,0.0,0.0,0.0
3526,570603040002,4,02,2019,0.0,85,0.0,0.0,0.0,74,58.1081,98.6486,0.0,0.0,0.0
3527,571000010017,1,17,2019,0.0,86,0.0,0.0,0.0,449,31.6258,84.6325,3.3408,2.6726,6.4588
3528,571000010019,1,19,2019,0.0,100,0.0,0.0,0.0,10,60.0,100.0,0.0,0.0,0.0
3529,571502060001,6,01,2019,0.0,84,0.0,0.0,0.0,88,53.4091,96.5909,0.0,1.1364,0.0
3530,571800010006,1,06,2019,0.0,78,0.0,0.0,0.0,153,47.0588,89.5425,1.9608,1.9608,0.0
3531,571901040004,4,04,2019,0.0,90,0.0,0.0,0.0,29,37.931,96.5517,0.0,3.4483,0.0
3532,572301040001,4,01,2019,0.0,85,0.0,0.0,0.0,27,44.4444,85.1852,7.4074,3.7037,0.0
3533,572702040002,4,02,2019,0.0,73,0.0,0.0,0.0,49,51.0204,100.0,0.0,0.0,0.0
3534,572901040004,4,04,2019,0.0,100,0.0,0.0,0.0,32,46.875,90.625,6.25,0.0,0.0
3535,573002040001,4,01,2019,0.0,91,0.0,0.0,0.0,115,63.4783,96.5217,2.6087,0.0,0.8696
3536,580101030002,3,02,2019,0.0,90,0.0,0.0,0.0,153,22.2222,73.2026,6.5359,13.0719,3.9216
3537,580102030008,3,08,2019,0.0,91,0.0,0.0,0.0,338,47.6331,62.7219,7.3964,25.7396,3.5503
3538,580103030008,3,08,2019,0.0,86,0.0,0.0,0.0,402,48.01,43.2836,23.3831,28.3582,4.4776
3539,580104030010,3,10,2019,0.0,90,0.0,0.0,0.0,497,43.4608,67.8068,4.4266,23.9437,3.4205
3540,580105030005,3,05,2019,0.0,80,0.0,0.0,0.0,474,74.8945,8.0169,26.3713,61.8143,2.9536
3541,580106030005,3,05,2019,0.0,69,0.0,0.0,0.0,303,75.9076,5.9406,45.8746,45.2145,0.6601
3542,580107030007,3,07,2019,0.0,86,0.0,0.0,0.0,417,48.6811,46.283,17.7458,24.2206,9.8321
3543,580109020003,2,03,2019,0.0,55,0.0,0.0,0.0,236,87.7119,0.4237,45.339,53.8136,0.4237
3544,580201060005,6,05,2019,0.0,96,0.0,0.0,0.0,570,16.6667,84.0351,1.9298,3.6842,9.8246
3545,580203020008,2,08,2019,0.0,87,0.0,0.0,0.0,359,40.6685,59.0529,2.507,30.3621,3.8997
3546,580205060020,6,20,2019,0.0,91,0.0,0.0,0.0,582,25.945,74.055,2.7491,13.4021,8.9347
3547,580205060019,6,19,2019,0.0,96,0.0,0.0,0.0,517,26.8859,76.5957,3.0948,10.4449,7.9304
3548,580206020003,2,03,2019,0.0,96,0.0,0.0,0.0,89,5.618,86.5169,1.1236,4.4944,5.618
3549,580207020003,2,03,2019,0.0,97,0.0,0.0,0.0,201,9.4527,82.5871,2.4876,7.9602,5.4726
3550,580208020003,2,03,2019,0.0,95,0.0,0.0,0.0,231,18.1818,90.0433,0.8658,5.1948,1.7316
3551,580209020002,2,02,2019,0.0,96,0.0,0.0,0.0,245,31.4286,86.1224,1.2245,10.6122,0.8163
3552,580211060010,6,10,2019,0.0,92,0.0,0.0,0.0,402,41.5423,64.1791,5.4726,21.8905,7.4627
3553,580211060016,6,16,2019,0.0,91,0.0,0.0,0.0,415,35.6627,69.6386,3.8554,19.759,6.0241
3554,580212060005,6,05,2019,0.0,94,0.0,0.0,0.0,714,53.5014,45.098,21.8487,24.6499,4.4818
3555,580224030008,3,08,2019,0.0,86,0.0,0.0,0.0,650,57.8462,48.0,6.1538,42.4615,2.1538
3556,580232030002,3,02,2019,0.0,81,0.0,0.0,0.0,767,63.103,49.8044,15.1239,29.8566,3.3898
3557,580233020001,2,01,2019,0.0,89,0.0,0.0,0.0,150,20.6667,74.0,6.6667,14.6667,1.3333
3558,580235060006,6,06,2019,0.0,80,0.0,0.0,0.0,353,60.6232,37.3938,22.6629,35.9773,1.983
3559,580301020002,2,02,2019,0.0,96,0.0,0.0,0.0,312,39.7436,48.7179,3.5256,42.6282,2.5641
3560,580305020004,2,04,2019,0.0,92,0.0,0.0,0.0,76,22.3684,71.0526,3.9474,21.0526,2.6316
3561,580401020003,2,03,2019,0.0,93,0.0,0.0,0.0,179,21.7877,65.9218,10.0559,16.7598,6.1453
3562,580402060004,6,04,2019,0.0,99,0.0,0.0,0.0,167,2.994,89.2216,0.5988,2.994,5.3892
3563,580403030013,3,13,2019,0.0,79,0.0,0.0,0.0,442,56.1086,40.724,5.2036,50.4525,1.5837
3564,580404030009,3,09,2019,0.0,97,0.0,0.0,0.0,505,15.6436,85.5446,0.5941,7.9208,3.3663
3565,580405060010,6,10,2019,0.0,97,0.0,0.0,0.0,470,17.0213,60.2128,11.2766,8.5106,17.234
3566,580405060016,6,16,2019,0.0,97,0.0,0.0,0.0,424,20.5189,56.3679,12.9717,7.783,20.0472
3567,580406060007,6,07,2019,0.0,97,0.0,0.0,0.0,227,17.6211,74.4493,6.1674,11.8943,5.2863
3568,580410030017,3,17,2019,0.0,98,0.0,0.0,0.0,562,13.7011,82.7402,1.9573,6.9395,7.8292
3569,580413030011,3,11,2019,0.0,94,0.0,0.0,0.0,481,57.3805,44.4906,6.4449,39.7089,7.6923
3570,580501030006,3,06,2019,0.0,83,0.0,0.0,0.0,568,57.3944,27.4648,21.4789,44.1901,5.9859
3571,580502020001,2,01,2019,0.0,96,0.0,0.0,0.0,272,24.6324,63.6029,2.5735,25.7353,5.8824
3572,580503030006,3,06,2019,0.0,97,0.0,0.0,0.0,314,22.293,75.4777,2.2293,17.8344,2.8662
3573,580504030004,3,04,2019,0.0,96,0.0,0.0,0.0,235,12.766,93.617,0.0,3.4043,1.7021
3574,580505020004,2,04,2019,0.0,91,0.0,0.0,0.0,187,15.508,90.3743,0.5348,3.7433,2.6738
3575,580506030007,3,07,2019,0.0,97,0.0,0.0,0.0,294,14.6259,80.9524,3.0612,8.8435,6.8027
3576,580507060006,6,06,2019,0.0,98,0.0,0.0,0.0,520,20.0,79.6154,1.9231,11.9231,6.3462
3577,580509030012,3,12,2019,0.0,97,0.0,0.0,0.0,365,17.5342,86.3014,0.0,9.863,2.4658
3578,580512030018,3,18,2019,0.0,78,0.0,0.0,0.0,1613,86.9808,4.5877,11.7173,80.8431,2.4799
3579,580513030006,3,06,2019,0.0,72,0.0,0.0,0.0,718,54.4568,2.507,20.0557,75.6267,1.532
3580,580601040005,4,05,2019,0.0,98,0.0,0.0,0.0,206,4.3689,92.233,0.9709,5.3398,1.4563
3581,580602040008,4,08,2019,0.0,75,0.0,0.0,0.0,582,59.4502,36.9416,15.4639,44.8454,0.8591
3582,580701020001,2,01,2019,0.0,88,0.0,0.0,0.0,24,20.8333,83.3333,0.0,12.5,4.1667
3583,580801060014,6,14,2019,0.0,97,0.0,0.0,0.0,398,7.2864,86.4322,0.2513,7.2864,5.0251
3584,580801060022,6,22,2019,0.0,96,0.0,0.0,0.0,419,11.9332,80.4296,1.1933,9.0692,8.8305
3585,580805060004,6,04,2019,0.0,97,0.0,0.0,0.0,283,14.841,86.5724,0.7067,6.3604,5.3004
3586,580902020001,2,01,2019,0.0,93,0.0,0.0,0.0,250,26.0,74.8,1.2,18.8,2.4
3587,580905020001,2,01,2019,0.0,86,0.0,0.0,0.0,166,59.0361,39.759,1.8072,57.8313,0.6024
3588,580906030003,3,03,2019,0.0,88,0.0,0.0,0.0,161,42.236,45.3416,4.9689,39.1304,4.3478
3589,580909020001,2,01,2019,0.0,94,0.0,0.0,0.0,18,44.4444,33.3333,33.3333,27.7778,0.0
3590,580912060001,6,01,2019,0.0,94,0.0,0.0,0.0,335,15.2239,88.9552,3.5821,5.6716,1.4925
3591,581004020001,2,01,2019,0.0,100,0.0,0.0,0.0,9,0.0,100.0,0.0,0.0,0.0
3592,581005020003,2,03,2019,0.0,85,0.0,0.0,0.0,73,27.3973,65.7534,0.0,30.137,4.1096
3593,581010020001,2,01,2019,0.0,63,0.0,0.0,0.0,79,69.6203,32.9114,2.5316,58.2278,2.5316
3594,581012020001,2,01,2019,0.0,92,0.0,0.0,0.0,139,20.8633,79.1367,5.036,15.1079,0.7194
3595,590501060002,6,02,2019,0.0,77,0.0,0.0,0.0,106,59.434,32.0755,11.3208,51.8868,1.8868
3596,590801040001,4,01,2019,0.0,88,0.0,0.0,0.0,49,46.9388,81.6327,0.0,18.3673,0.0
3597,590901060006,6,06,2019,0.0,86,0.0,0.0,0.0,120,64.1667,47.5,9.1667,40.0,0.0
3598,591201040003,4,03,2019,0.0,85,0.0,0.0,0.0,84,55.9524,92.8571,0.0,3.5714,0.0
3599,591301040001,4,01,2019,0.0,88,0.0,0.0,0.0,17,58.8235,94.1176,0.0,5.8824,0.0
3600,591302040004,4,04,2019,0.0,86,0.0,0.0,0.0,28,39.2857,75.0,3.5714,17.8571,3.5714
3601,591401060005,6,05,2019,0.0,81,0.0,0.0,0.0,214,60.7477,39.7196,24.2991,30.8411,2.8037
3602,591502040004,4,04,2019,0.0,91,0.0,0.0,0.0,103,38.835,85.4369,0.0,6.7961,3.8835
3603,600101060006,6,06,2019,0.0,84,0.0,0.0,0.0,136,39.7059,97.0588,0.0,1.4706,1.4706
3604,600301040002,4,02,2019,0.0,82,0.0,0.0,0.0,67,50.7463,94.0299,2.9851,0.0,1.4925
3605,600402040004,4,04,2019,0.0,88,0.0,0.0,0.0,85,42.3529,95.2941,0.0,2.3529,0.0
3606,600601060007,6,07,2019,0.0,92,0.0,0.0,0.0,155,41.2903,94.8387,1.9355,1.9355,0.0
3607,600801040002,4,02,2019,0.0,80,0.0,0.0,0.0,76,59.2105,98.6842,1.3158,0.0,0.0
3608,600903040001,4,01,2019,0.0,95,0.0,0.0,0.0,66,56.0606,95.4545,1.5152,1.5152,1.5152
3609,610301060003,6,03,2019,0.0,84,0.0,0.0,0.0,104,43.2692,92.3077,0.0,2.8846,1.9231
3610,610327020002,2,02,2019,0.0,41,0.0,0.0,0.0,27,100.0,77.7778,18.5185,3.7037,0.0
3611,610501040001,4,01,2019,0.0,89,0.0,0.0,0.0,65,35.3846,98.4615,0.0,1.5385,0.0
3612,610600010017,1,17,2019,0.0,94,0.0,0.0,0.0,319,29.4671,67.3981,8.1505,4.7022,12.2257
3613,610600010019,1,19,2019,0.0,85,0.0,0.0,0.0,39,33.3333,74.359,5.1282,7.6923,7.6923
3615,610801040002,4,02,2019,0.0,94,0.0,0.0,0.0,78,24.359,88.4615,0.0,3.8462,7.6923
3616,610901040003,4,03,2019,0.0,87,0.0,0.0,0.0,53,60.3774,77.3585,11.3208,5.6604,0.0
3617,611001040002,4,02,2019,0.0,91,0.0,0.0,0.0,77,35.0649,88.3117,1.2987,5.1948,2.5974
3618,620600010022,1,22,2019,0.0,83,0.0,0.0,0.0,418,60.0478,51.1962,21.7703,20.5742,1.4354
3619,620803040002,4,02,2019,0.0,88,0.0,0.0,0.0,135,40.7407,63.7037,11.1111,17.7778,5.9259
3620,620901060001,6,01,2019,0.0,80,0.0,0.0,0.0,170,35.2941,88.2353,1.1765,6.4706,2.9412
3621,621001060005,6,05,2019,0.0,97,0.0,0.0,0.0,158,40.5063,67.0886,10.7595,17.7215,1.8987
3622,621101060005,6,05,2019,0.0,95,0.0,0.0,0.0,251,27.8884,76.0956,7.9681,10.3586,3.1873
3623,621201060005,6,05,2019,0.0,91,0.0,0.0,0.0,106,48.1132,78.3019,3.7736,9.434,3.7736
3624,621601060007,6,07,2019,0.0,94,0.0,0.0,0.0,190,44.7368,77.8947,4.2105,10.5263,2.6316
3625,621801060005,6,05,2019,0.0,96,0.0,0.0,0.0,253,40.3162,64.0316,11.4625,21.3439,1.1858
3626,622002060004,6,04,2019,0.0,82,0.0,0.0,0.0,142,60.5634,50.0,14.7887,30.2817,4.2254
3627,630101040001,4,01,2019,0.0,95,0.0,0.0,0.0,20,10.0,85.0,15.0,0.0,0.0
3628,630202040001,4,01,2019,0.0,98,0.0,0.0,0.0,40,42.5,90.0,2.5,0.0,5.0
3629,630300010007,1,07,2019,0.0,95,0.0,0.0,0.0,158,43.038,87.3418,5.6962,3.1646,1.2658
3630,630601040001,4,01,2019,0.0,94,0.0,0.0,0.0,18,55.5556,94.4444,0.0,5.5556,0.0
3631,630701040003,4,03,2019,0.0,96,0.0,0.0,0.0,91,25.2747,87.9121,1.0989,5.4945,5.4945
3632,630801040001,4,01,2019,0.0,90,0.0,0.0,0.0,52,50.0,100.0,0.0,0.0,0.0
3633,630902030002,3,02,2019,0.0,90,0.0,0.0,0.0,299,26.4214,95.6522,0.3344,2.3411,0.6689
3634,631201040001,4,01,2019,0.0,85,0.0,0.0,0.0,66,59.0909,93.9394,0.0,1.5152,0.0
3635,640101040001,4,01,2019,0.0,95,0.0,0.0,0.0,41,41.4634,92.6829,0.0,4.878,2.439
3636,640502040001,4,01,2019,0.0,81,0.0,0.0,0.0,32,46.875,81.25,3.125,12.5,3.125
3637,640601020001,2,01,2019,0.0,94,0.0,0.0,0.0,31,48.3871,93.5484,3.2258,0.0,0.0
3638,640701040003,4,03,2019,0.0,86,0.0,0.0,0.0,79,54.4304,97.4684,0.0,1.2658,1.2658
3639,640801040002,4,02,2019,0.0,98,0.0,0.0,0.0,89,28.0899,97.7528,0.0,1.1236,1.1236
3640,641001040001,4,01,2019,0.0,79,0.0,0.0,0.0,39,46.1538,92.3077,0.0,0.0,5.1282
3641,641301060001,6,01,2019,0.0,86,0.0,0.0,0.0,157,33.758,92.9936,2.5478,2.5478,0.6369
3642,641501040001,4,01,2019,0.0,76,0.0,0.0,0.0,51,64.7059,88.2353,3.9216,5.8824,0.0
3643,641610040003,4,03,2019,0.0,91,0.0,0.0,0.0,76,26.3158,92.1053,2.6316,0.0,5.2632
3644,641701060002,6,02,2019,0.0,91,0.0,0.0,0.0,45,60.0,91.1111,0.0,6.6667,2.2222
3645,650101060006,6,06,2019,0.0,85,0.0,0.0,0.0,165,55.7576,73.3333,10.9091,12.7273,1.2121
3646,650301040003,4,03,2019,0.0,79,0.0,0.0,0.0,52,42.3077,82.6923,5.7692,5.7692,1.9231
3647,650501040002,4,02,2019,0.0,78,0.0,0.0,0.0,50,50.0,78.0,14.0,2.0,2.0
3648,650701040002,4,02,2019,0.0,93,0.0,0.0,0.0,68,44.1176,82.3529,0.0,16.1765,1.4706
3649,650801060003,6,03,2019,0.0,91,0.0,0.0,0.0,179,27.933,94.4134,2.2346,2.7933,0.0
3650,650901060001,6,01,2019,0.0,94,0.0,0.0,0.0,126,34.9206,96.8254,0.0,0.7937,0.0
3651,650902040001,4,01,2019,0.0,91,0.0,0.0,0.0,80,31.25,86.25,2.5,2.5,2.5
3652,651201060003,6,03,2019,0.0,82,0.0,0.0,0.0,97,62.8866,60.8247,9.2784,23.7113,0.0
3653,651402040002,4,02,2019,0.0,91,0.0,0.0,0.0,88,44.3182,80.6818,6.8182,9.0909,2.2727
3654,651501060005,6,05,2019,0.0,82,0.0,0.0,0.0,94,48.9362,87.234,2.1277,8.5106,0.0
3655,651503040003,4,03,2019,0.0,71,0.0,0.0,0.0,65,60.0,93.8462,0.0,4.6154,1.5385
3656,660101030004,3,04,2019,0.0,96,0.0,0.0,0.0,242,5.7851,83.0579,0.4132,7.8512,2.4793
3657,660102060006,6,06,2019,0.0,95,0.0,0.0,0.0,335,28.9552,58.5075,4.7761,28.6567,4.4776
3658,660202030003,3,03,2019,0.0,98,0.0,0.0,0.0,134,11.9403,72.3881,2.2388,17.1642,5.9701
3659,660203060005,6,05,2019,0.0,96,0.0,0.0,0.0,233,23.176,61.8026,4.2918,29.6137,2.5751
3660,660301030006,3,06,2019,0.0,96,0.0,0.0,0.0,224,1.3393,71.4286,1.7857,14.7321,9.8214
3661,660302030002,3,02,2019,0.0,96,0.0,0.0,0.0,92,21.7391,69.5652,13.0435,9.7826,6.5217
3662,660303030002,3,02,2019,0.0,99,0.0,0.0,0.0,137,5.1095,84.6715,0.0,5.1095,5.8394
3663,660401030003,3,03,2019,0.0,89,0.0,0.0,0.0,215,53.4884,34.4186,4.6512,57.2093,2.3256
3664,660402020001,2,01,2019,0.0,96,0.0,0.0,0.0,147,14.966,61.9048,11.5646,5.4422,16.3265
3665,660403030002,3,02,2019,0.0,93,0.0,0.0,0.0,118,13.5593,63.5593,4.2373,20.339,6.7797
3666,660404030003,3,03,2019,0.0,98,0.0,0.0,0.0,125,7.2,73.6,2.4,8.8,9.6
3667,660405030001,3,01,2019,0.0,98,0.0,0.0,0.0,107,14.0187,58.8785,10.2804,13.0841,17.757
3668,660406030003,3,03,2019,0.0,99,0.0,0.0,0.0,148,0.0,45.9459,0.6757,12.1622,36.4865
3669,660407060004,6,04,2019,0.0,83,0.0,0.0,0.0,114,71.9298,5.2632,43.8596,41.2281,8.7719
3670,660409020003,2,03,2019,0.0,92,0.0,0.0,0.0,95,66.3158,3.1579,32.6316,52.6316,10.5263
3671,660410020002,2,02,2019,0.0,90,0.0,0.0,0.0,10,100.0,10.0,50.0,40.0,0.0
3672,660411020004,2,04,2019,0.0,29,0.0,0.0,0.0,14,100.0,7.1429,35.7143,50.0,0.0
3673,660412020003,2,03,2019,0.0,0,0.0,0.0,0.0,4,100.0,50.0,25.0,25.0,0.0
3674,660501060004,6,04,2019,0.0,92,0.0,0.0,0.0,278,20.8633,65.8273,4.3165,21.223,8.2734
3675,660701030006,3,06,2019,0.0,93,0.0,0.0,0.0,410,20.7317,70.9756,2.6829,20.9756,4.1463
3676,660801060006,6,06,2019,0.0,95,0.0,0.0,0.0,138,4.3478,84.7826,0.0,11.5942,3.6232
3677,660803020003,2,03,2019,0.0,80,0.0,0.0,0.0,5,100.0,40.0,20.0,20.0,20.0
