,schoolcode,totalenroll,whiteenroll,blackenroll,hispanicenroll,lowincomeenroll,attendance,mobility,dropout,graduation,classsize,retention,year,School Mode Score,Charter,DistrictName,SchoolName,SchoolType,EnrollmentTotal
145,150162990250020,1691.0,1.9,6.5,90.8,95.5,89.2,13.1,8.1,77.9,29.3,93.4,2019,0.7727272727272727,No,City of Chicago SD 299,Hubbard High School,Regular school,1721
146,150162990250020,1778.0,2.1,6.6,90.6,96.5,90.1,11.7,2.6,91.4,26.0,93.9,2018,0.7727272727272727,No,City of Chicago SD 299,Hubbard High School,Regular school,1721
147,150162990250021,734.0,0.0,99.3,0.0,98.8,75.9,6.6,3.2,76.5,22.0,94.4,2021,0.7727272727272727,No,City of Chicago SD 299,Hyde Park Academy High School,Regular school,734
148,150162990250021,776.0,0.0,98.6,1.0,96.8,85.9,23.5,8.3,72.3,25.9,88.5,2019,0.7727272727272727,No,City of Chicago SD 299,Hyde Park Academy High School,Regular school,734
149,150162990250021,850.0,0.0,98.7,0.0,98.7,86.9,21.4,0.1,85.3,21.0,86.3,2018,0.7727272727272727,No,City of Chicago SD 299,Hyde Park Academy High School,Regular school,734
150,150162990250022,1769.0,1.8,4.4,77.7,93.4,77.3,4.9,5.0,63.3,24.8,95.0,2021,0.7727272727272727,No,City of Chicago SD 299,Thomas Kelly College Preparatory,Regular school,1769
151,150162990250022,1895.0,1.8,4.1,79.6,94.1,88.0,23.2,11.7,67.0,29.1,88.8,2019,0.7727272727272727,No,City of Chicago SD 299,Thomas Kelly College Preparatory,Regular school,1769
152,150162990250022,1881.0,1.6,3.9,80.8,96.1,90.6,22.2,3.2,74.1,24.0,86.8,2018,0.7727272727272727,No,City of Chicago SD 299,Thomas Kelly College Preparatory,Regular school,1769
153,150162990250024,1467.0,19.2,2.4,76.6,59.9,81.6,4.6,4.6,79.9,25.1,95.0,2021,0.7727272727272727,No,City of Chicago SD 299,Kennedy High School,Regular school,1467
154,150162990250024,1588.0,20.0,3.1,74.5,66.2,89.5,11.5,7.8,76.1,28.1,92.5,2019,0.7727272727272727,No,City of Chicago SD 299,Kennedy High School,Regular school,1467
155,150162990250024,1688.0,20.8,3.9,73.0,75.0,89.1,12.5,3.8,79.6,25.0,93.3,2018,0.7727272727272727,No,City of Chicago SD 299,Kennedy High School,Regular school,1467
156,150162990250026,1352.0,10.8,10.8,72.3,76.3,79.6,5.2,1.3,85.8,26.7,89.4,2021,0.7727272727272727,No,City of Chicago SD 299,Lake View High School,Regular school,1352
157,150162990250026,1383.0,13.0,10.3,70.4,72.3,86.7,9.7,4.5,84.0,27.1,92.7,2019,0.7727272727272727,No,City of Chicago SD 299,Lake View High School,Regular school,1352
158,150162990250026,1391.0,13.6,9.1,70.5,81.0,88.3,5.7,0.1,84.2,28.0,88.9,2018,0.7727272727272727,No,City of Chicago SD 299,Lake View High School,Regular school,1352
159,150162990250029,211.0,0.0,97.6,0.0,98.6,61.8,16.0,8.4,39.8,21.4,79.1,2021,0.7727272727272727,No,City of Chicago SD 299,Marshall Metropolitan High School,Regular school,211
160,150162990250029,251.0,0.0,98.8,1.2,96.8,76.3,39.3,17.0,45.5,24.8,80.6,2019,0.7727272727272727,No,City of Chicago SD 299,Marshall Metropolitan High School,Regular school,211
161,150162990250029,337.0,0.0,98.2,0.0,97.6,73.7,31.5,4.8,86.9,20.0,78.8,2018,0.7727272727272727,No,City of Chicago SD 299,Marshall Metropolitan High School,Regular school,211
162,150162990250030,1619.0,13.9,15.1,44.3,84.1,82.6,5.2,2.7,69.3,24.6,92.6,2021,0.7272727272727272,No,City of Chicago SD 299,Mather High School,Regular school,1620
163,150162990250030,1486.0,16.8,13.5,38.5,86.5,89.4,17.3,6.4,71.8,24.9,91.8,2019,0.7272727272727272,No,City of Chicago SD 299,Mather High School,Regular school,1620
164,150162990250030,1451.0,19.6,11.6,35.6,88.1,88.0,14.0,3.0,80.3,24.0,93.0,2018,0.7272727272727272,No,City of Chicago SD 299,Mather High School,Regular school,1620
165,150162990250034,590.0,0.0,96.9,0.0,96.4,64.0,16.4,7.3,57.7,27.7,85.7,2021,0.7727272727272727,No,City of Chicago SD 299,Phillips Academy High School,Regular school,590
166,150162990250034,738.0,0.1,98.2,1.5,94.4,80.6,29.9,14.2,53.7,31.3,85.1,2019,0.7727272727272727,No,City of Chicago SD 299,Phillips Academy High School,Regular school,590
167,150162990250034,623.0,0.0,98.1,0.0,95.5,83.2,27.8,1.1,88.1,20.0,85.1,2018,0.7727272727272727,No,City of Chicago SD 299,Phillips Academy High School,Regular school,590
168,150162990250036,1510.0,4.7,8.3,83.2,89.5,77.0,7.0,3.4,73.7,27.6,91.0,2021,0.7727272727272727,No,City of Chicago SD 299,Schurz High School,Regular school,1510
169,150162990250036,1607.0,5.4,9.9,81.8,88.6,86.3,18.8,8.1,63.9,27.3,85.6,2019,0.7727272727272727,No,City of Chicago SD 299,Schurz High School,Regular school,1510
170,150162990250036,1751.0,5.3,10.1,81.8,92.1,85.3,14.8,1.7,79.2,25.0,87.6,2018,0.7727272727272727,No,City of Chicago SD 299,Schurz High School,Regular school,1510
171,150162990250037,1546.0,14.6,25.1,41.6,76.5,87.1,6.8,2.8,80.5,24.9,92.2,2021,0.7272727272727272,No,City of Chicago SD 299,Senn High School,Regular school,1546
172,150162990250037,1414.0,10.8,25.4,42.0,79.6,90.6,10.7,5.8,67.7,24.9,90.7,2019,0.7272727272727272,No,City of Chicago SD 299,Senn High School,Regular school,1546
173,150162990250037,1449.0,11.1,25.6,42.3,81.3,90.4,8.5,1.3,85.3,22.0,89.6,2018,0.7272727272727272,No,City of Chicago SD 299,Senn High School,Regular school,1546
174,150162990250039,462.0,0.0,95.2,2.2,75.3,92.0,1.6,1.4,94.1,25.7,82.5,2021,0.6818181818181819,No,City of Chicago SD 299,King College Prep High School,Regular school,462
175,150162990250039,514.0,0.2,94.2,4.1,79.2,89.8,5.8,3.6,94.2,20.5,89.1,2019,0.6818181818181819,No,City of Chicago SD 299,King College Prep High School,Regular school,462
176,150162990250039,599.0,0.0,94.0,3.8,80.1,89.8,6.7,0.3,91.9,22.0,89.3,2018,0.6818181818181819,No,City of Chicago SD 299,King College Prep High School,Regular school,462
177,150162990250041,1151.0,5.5,18.2,72.0,85.0,77.9,6.5,4.1,68.0,27.7,94.4,2021,0.7727272727272727,No,City of Chicago SD 299,Steinmetz College Prep HS,Regular school,1151
178,150162990250041,1227.0,8.9,15.8,71.4,82.9,86.2,16.5,9.4,66.3,28.9,90.6,2019,0.7727272727272727,No,City of Chicago SD 299,Steinmetz College Prep HS,Regular school,1151
179,150162990250041,1262.0,8.8,14.8,72.7,90.9,86.7,20.4,0.3,85.3,23.0,91.1,2018,0.7727272727272727,No,City of Chicago SD 299,Steinmetz College Prep HS,Regular school,1151
180,150162990250042,593.0,9.1,37.6,41.0,93.3,74.2,13.4,3.0,73.1,22.9,90.6,2021,0.7727272727272727,No,City of Chicago SD 299,Sullivan High School,Regular school,593
181,150162990250042,654.0,7.0,39.4,34.9,88.1,84.5,18.4,7.1,60.8,23.6,85.4,2019,0.7727272727272727,No,City of Chicago SD 299,Sullivan High School,Regular school,593
182,150162990250042,730.0,6.0,41.6,33.8,93.7,84.1,21.5,2.1,72.3,19.0,80.0,2018,0.7727272727272727,No,City of Chicago SD 299,Sullivan High School,Regular school,593
183,150162990250044,203.0,9.9,39.9,47.8,96.1,65.2,17.8,10.3,43.4,18.9,85.4,2021,0.6818181818181819,No,City of Chicago SD 299,Tilden Career Communty Academy HS,Regular school,203
184,150162990250044,214.0,10.3,49.1,39.3,93.5,80.9,36.1,21.4,48.2,21.4,84.4,2019,0.6818181818181819,No,City of Chicago SD 299,Tilden Career Communty Academy HS,Regular school,203
185,150162990250044,249.0,8.8,53.8,34.9,94.8,81.6,28.1,4.4,72.5,17.0,86.4,2018,0.6818181818181819,No,City of Chicago SD 299,Tilden Career Communty Academy HS,Regular school,203
186,150162990250046,1674.0,17.2,10.2,54.3,66.7,88.6,1.7,0.4,98.4,28.0,92.9,2021,0.7272727272727272,No,City of Chicago SD 299,Von Steuben Metro Science HS,Regular school,1674
187,150162990250046,1772.0,16.4,9.8,57.6,66.3,92.7,3.0,1.0,90.7,29.7,95.0,2019,0.7272727272727272,No,City of Chicago SD 299,Von Steuben Metro Science HS,Regular school,1674
188,150162990250046,1726.0,16.3,11.0,57.2,75.5,93.3,2.3,0.1,92.5,27.0,95.0,2018,0.7272727272727272,No,City of Chicago SD 299,Von Steuben Metro Science HS,Regular school,1674
189,150162990250047,2117.0,31.8,20.5,32.5,46.3,89.3,4.3,1.7,89.9,30.3,92.1,2021,0.7727272727272727,No,City of Chicago SD 299,Lincoln Park High School,Regular school,2117
190,150162990250047,2104.0,28.7,21.3,33.2,46.8,90.7,7.7,3.9,86.5,27.4,93.1,2019,0.7727272727272727,No,City of Chicago SD 299,Lincoln Park High School,Regular school,2117
191,150162990250047,2113.0,28.3,21.5,34.9,55.2,90.8,6.8,0.4,89.8,26.0,90.9,2018,0.7727272727272727,No,City of Chicago SD 299,Lincoln Park High School,Regular school,2117
192,150162990250048,1503.0,4.4,5.4,88.4,85.6,80.3,3.8,2.6,80.0,28.1,87.7,2021,0.7727272727272727,No,City of Chicago SD 299,Washington G High School,Regular school,1503
193,150162990250048,1435.0,4.8,4.8,88.5,85.8,89.7,10.9,5.5,81.2,27.2,89.3,2019,0.7727272727272727,No,City of Chicago SD 299,Washington G High School,Regular school,1503
194,150162990250048,1440.0,5.4,5.4,87.6,92.2,89.2,12.0,2.0,79.2,25.0,89.6,2018,0.7727272727272727,No,City of Chicago SD 299,Washington G High School,Regular school,1503
195,150162990250049,312.0,3.8,47.1,47.4,81.7,80.0,8.6,4.7,68.5,20.4,90.4,2021,0.7727272727272727,No,City of Chicago SD 299,Wells Community Academy HS,Regular school,312
196,150162990250049,358.0,5.0,47.8,44.7,89.7,86.2,21.4,8.4,57.9,26.4,72.1,2019,0.7727272727272727,No,City of Chicago SD 299,Wells Community Academy HS,Regular school,312
197,150162990250049,380.0,3.4,51.6,43.7,91.3,90.0,23.9,0.5,88.5,21.0,75.6,2018,0.7727272727272727,No,City of Chicago SD 299,Wells Community Academy HS,Regular school,312
198,150162990250052,435.0,0.0,81.8,15.9,88.0,73.4,5.6,0.5,86.1,25.5,81.3,2021,0.7272727272727272,No,City of Chicago SD 299,Crane Medical Prep HS,Regular school,435
199,150162990250052,428.0,0.7,73.4,24.1,86.7,84.7,16.8,4.7,97.5,25.5,76.1,2019,0.7272727272727272,No,City of Chicago SD 299,Crane Medical Prep HS,Regular school,435
200,150162990250052,481.0,0.0,73.2,24.1,86.7,92.0,9.4,0.0,93.6,23.0,78.6,2018,0.7272727272727272,No,City of Chicago SD 299,Crane Medical Prep HS,Regular school,435
201,15016299025010C,215.0,0.0,99.1,0.0,87.4,80.0,5.9,2.9,94.3,22.3,0.0,2021,0.9090909090909092,Yes,City of Chicago SD 299,Urban Prep Chtr Acad Englewood HS,Regular school,215
202,15016299025010C,258.0,0.0,99.2,0.4,85.7,93.6,12.0,2.0,74.3,18.9,22.2,2019,0.9090909090909092,Yes,City of Chicago SD 299,Urban Prep Chtr Acad Englewood HS,Regular school,215
203,15016299025010C,260.0,0.0,99.6,0.0,85.0,90.2,14.1,0.8,81.9,9.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Urban Prep Chtr Acad Englewood HS,Regular school,215
204,15016299025012C,596.0,0.0,2.2,97.5,96.1,97.8,2.5,0.0,93.0,25.9,0.0,2021,0.9090909090909092,Yes,City of Chicago SD 299,IHSCA Charter High School,Regular school,596
205,15016299025012C,741.0,0.3,2.2,97.3,94.7,88.0,9.1,3.6,87.5,23.2,45.5,2019,0.9090909090909092,Yes,City of Chicago SD 299,IHSCA Charter High School,Regular school,596
206,15016299025012C,749.0,0.0,3.2,96.3,99.3,87.8,5.9,0.5,93.0,24.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,IHSCA Charter High School,Regular school,596
207,15016299025013C,337.0,0.0,99.4,0.0,87.5,90.7,2.1,0.9,83.1,28.1,0.0,2021,0.9090909090909092,Yes,City of Chicago SD 299,Urban Prep Chtr Acad Bronzeville HS,Regular school,337
208,15016299025013C,331.0,0.0,97.9,1.2,80.4,93.2,15.5,2.5,96.3,21.9,20.0,2019,0.9090909090909092,Yes,City of Chicago SD 299,Urban Prep Chtr Acad Bronzeville HS,Regular school,337
209,15016299025013C,316.0,0.0,97.8,0.0,81.6,91.7,13.3,0.3,92.1,12.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Urban Prep Chtr Acad Bronzeville HS,Regular school,337
210,15016299025015C,521.0,0.0,58.5,35.9,95.6,81.1,2.9,0.8,15.0,21.1,0.0,2021,0.6363636363636364,Yes,City of Chicago SD 299,EPIC Academy High School,Regular school,521
211,15016299025015C,545.0,0.7,62.9,35.6,96.3,91.7,12.1,4.2,80.6,27.1,0.0,2019,0.6363636363636364,Yes,City of Chicago SD 299,EPIC Academy High School,Regular school,521
212,15016299025015C,538.0,0.0,63.9,34.9,96.3,92.6,8.1,1.1,75.9,26.0,0.0,2018,0.6363636363636364,Yes,City of Chicago SD 299,EPIC Academy High School,Regular school,521
213,15016299025019C,243.0,0.0,99.6,0.0,93.0,75.7,4.9,0.5,84.0,16.0,58.6,2021,0.9090909090909092,Yes,City of Chicago SD 299,Legal Prep Academy Charter HS,Regular school,243
214,15016299025019C,346.0,0.0,99.4,0.0,95.1,85.4,27.4,2.3,86.7,23.9,0.0,2019,0.9090909090909092,Yes,City of Chicago SD 299,Legal Prep Academy Charter HS,Regular school,243
215,15016299025019C,306.0,0.0,99.3,0.0,97.7,86.3,20.3,0.0,77.2,14.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Legal Prep Academy Charter HS,Regular school,243
216,15016299025020C,97.0,0.0,0.0,97.9,97.9,54.1,54.7,1.0,59.1,20.6,71.4,2021,1.0,Yes,City of Chicago SD 299,IJLA Charter High School,Regular school,97
217,15016299025020C,89.0,1.1,0.0,97.8,96.6,64.0,65.0,34.9,25.0,9.8,33.3,2019,1.0,Yes,City of Chicago SD 299,IJLA Charter High School,Regular school,97
218,15016299025020C,86.0,0.0,0.0,98.8,100.0,69.1,61.9,30.2,34.7,0.0,0.0,2018,1.0,Yes,City of Chicago SD 299,IJLA Charter High School,Regular school,97
219,15016299025027C,113.0,0.0,88.5,8.8,83.2,63.1,10.0,2.0,80.6,19.4,0.0,2021,0.9090909090909092,Yes,City of Chicago SD 299,CICS - Quest North Campus,Regular school,113
220,15016299025027C,235.0,1.3,90.2,7.2,91.9,0.0,24.2,8.1,86.3,18.1,0.0,2019,0.9090909090909092,Yes,City of Chicago SD 299,CICS - Quest North Campus,Regular school,113
221,15016299025027C,258.0,0.0,86.8,10.1,94.2,84.8,24.2,0.8,77.8,20.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,CICS - Quest North Campus,Regular school,113
222,15016299025028C,979.0,1.2,4.3,94.2,94.9,85.2,2.5,0.1,96.2,30.7,62.2,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Pritzker College Prep,Regular school,979
223,15016299025028C,974.0,0.8,3.8,94.7,95.7,94.6,4.2,1.7,87.8,30.6,0.0,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Pritzker College Prep,Regular school,979
224,15016299025028C,985.0,0.0,3.0,95.2,95.2,94.5,3.5,0.0,93.4,25.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Pritzker College Prep,Regular school,979
225,15016299025029C,660.0,2.3,23.0,73.8,65.5,78.9,3.7,0.8,94.4,28.6,48.9,2021,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr Rauner College Prep,Regular school,660
226,15016299025029C,615.0,1.5,19.8,77.6,83.6,93.1,14.5,4.7,85.3,25.9,0.0,2019,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr Rauner College Prep,Regular school,660
227,15016299025029C,633.0,2.2,16.9,79.5,83.6,93.0,5.3,0.6,81.4,24.0,0.0,2018,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr Rauner College Prep,Regular school,660
228,15016299025030C,394.0,0.0,83.5,14.2,87.6,65.9,9.8,0.8,90.6,25.8,70.7,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Rowe-Clark MS Acad,Regular school,394
229,15016299025030C,405.0,0.2,79.0,19.0,95.3,90.3,18.4,7.2,82.2,24.6,69.2,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Rowe-Clark MS Acad,Regular school,394
230,15016299025030C,461.0,0.0,75.1,23.9,97.2,88.3,20.4,4.1,87.1,25.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Rowe-Clark MS Acad,Regular school,394
231,15016299025031C,659.0,2.0,20.2,76.3,86.6,62.9,3.7,0.5,97.4,28.1,80.8,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Golder College Prep,Regular school,659
232,15016299025031C,665.0,2.3,16.2,79.1,89.6,91.3,8.4,3.3,92.3,25.6,85.7,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Golder College Prep,Regular school,659
233,15016299025031C,662.0,1.7,15.1,81.3,93.8,93.2,7.9,2.1,88.7,26.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Golder College Prep,Regular school,659
234,15016299025033C,1003.0,1.3,31.4,62.9,84.8,84.5,0.8,0.1,96.8,29.2,75.4,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-UIC College Prep,Regular school,1003
235,15016299025033C,934.0,1.2,30.0,64.9,85.1,93.2,4.8,4.6,94.2,26.1,62.0,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-UIC College Prep,Regular school,1003
236,15016299025033C,939.0,1.5,30.6,63.7,85.3,92.7,4.9,0.7,88.2,27.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-UIC College Prep,Regular school,1003
237,15016299025034C,1193.0,0.0,34.4,63.8,89.7,78.0,3.4,0.4,97.2,29.2,82.0,2021,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Chicago Bulls Prep,Regular school,1193
238,15016299025034C,1137.0,0.6,31.3,67.1,90.1,92.6,6.0,1.8,94.8,28.3,78.9,2019,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Chicago Bulls Prep,Regular school,1193
239,15016299025034C,1136.0,0.0,32.7,65.9,90.3,93.4,3.4,0.1,92.3,28.0,0.0,2018,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Chicago Bulls Prep,Regular school,1193
240,15016299025035C,979.0,0.0,31.1,63.7,83.7,76.6,1.7,0.0,96.4,28.2,72.5,2021,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Muchin College Prep,Regular school,979
241,15016299025035C,973.0,0.4,28.8,66.3,85.2,94.4,3.0,2.1,92.0,27.7,75.0,2019,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Muchin College Prep,Regular school,979
242,15016299025035C,956.0,0.0,27.2,67.4,84.6,95.0,2.8,0.3,93.4,28.0,0.0,2018,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Muchin College Prep,Regular school,979
243,15016299025036C,519.0,0.0,95.4,3.7,88.4,62.7,7.8,0.4,92.1,19.9,68.5,2021,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Johnson College Prep,Regular school,519
244,15016299025036C,765.0,0.0,95.7,3.5,91.8,88.3,17.1,6.1,84.9,23.0,63.0,2019,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Johnson College Prep,Regular school,519
245,15016299025036C,780.0,0.0,97.2,2.1,96.0,86.2,14.9,0.3,80.3,22.0,0.0,2018,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-Johnson College Prep,Regular school,519
246,15016299025037C,499.0,0.0,98.6,0.0,83.0,74.3,8.0,0.4,87.7,27.1,77.9,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Hansberry College Prep - Silver,Regular school,499
247,15016299025037C,554.0,0.0,99.1,0.7,80.1,92.6,14.5,5.2,87.5,23.5,75.0,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Hansberry College Prep - Silver,Regular school,499
248,15016299025037C,628.0,0.0,98.4,0.0,87.1,91.0,13.2,1.8,81.9,24.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Hansberry College Prep - Silver,Regular school,499
249,15016299025038C,294.0,0.0,94.2,5.8,78.2,51.4,6.8,0.4,92.9,28.9,51.7,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-DRW Trading College Prep,Regular school,294
250,15016299025038C,355.0,0.0,95.5,3.7,94.4,87.4,20.9,7.9,90.7,21.5,28.1,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-DRW Trading College Prep,Regular school,294
251,15016299025038C,508.0,0.0,94.7,4.5,94.1,86.4,17.1,1.0,83.6,25.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-DRW Trading College Prep,Regular school,294
252,15016299025039C,634.0,0.0,94.8,5.0,89.7,70.8,3.8,0.2,94.8,23.7,73.6,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Butler College Prep - Crimson,Regular school,634
253,15016299025039C,676.0,0.3,94.7,4.0,89.3,92.3,7.7,2.1,90.6,24.7,82.8,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Butler College Prep - Crimson,Regular school,634
254,15016299025039C,647.0,0.0,96.0,3.4,92.3,93.6,5.4,0.2,96.3,25.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Butler College Prep - Crimson,Regular school,634
255,15016299025040C,242.0,0.0,78.1,21.5,91.7,71.3,9.7,2.7,89.5,21.7,72.7,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Baker Campus,Regular school,242
256,15016299025040C,230.0,1.7,79.1,17.4,95.7,89.8,22.6,9.7,84.5,20.0,66.7,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Baker Campus,Regular school,242
257,15016299025040C,365.0,0.0,84.1,12.9,96.2,90.2,16.8,3.3,76.5,23.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Baker Campus,Regular school,242
258,15016299025041C,692.0,0.0,14.2,82.7,83.8,67.5,1.3,0.6,97.0,23.9,80.7,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Noble Campus,Regular school,692
259,15016299025041C,668.0,1.2,11.4,85.6,83.4,94.5,3.4,1.6,95.2,24.7,64.9,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Noble Campus,Regular school,692
260,15016299025041C,652.0,0.0,12.1,84.7,89.1,94.1,2.6,0.2,94.0,26.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-Noble Campus,Regular school,692
261,15016299025042C,1124.0,1.1,10.5,88.0,87.5,79.0,2.4,0.4,96.4,30.6,44.1,2021,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-ITW Speer Acad,Regular school,1124
262,15016299025042C,1067.0,1.5,12.9,84.8,88.7,94.3,7.3,2.9,86.5,32.4,2.1,2019,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-ITW Speer Acad,Regular school,1124
263,15016299025042C,1014.0,1.7,12.8,84.4,90.5,93.5,9.5,0.6,91.5,27.0,0.0,2018,0.9090909090909092,Yes,City of Chicago SD 299,Noble St Chtr-ITW Speer Acad,Regular school,1124
264,15016299025043C,527.0,0.0,39.5,53.5,64.9,75.3,2.6,0.0,93.3,21.0,41.3,2021,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-The Noble Academy,Regular school,527
265,15016299025043C,444.0,1.6,41.9,51.4,82.2,93.1,9.2,3.9,89.7,26.1,0.0,2019,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-The Noble Academy,Regular school,527
266,15016299025043C,489.0,2.9,46.0,45.8,85.5,92.4,8.2,1.0,92.5,27.0,0.0,2018,0.8636363636363638,Yes,City of Chicago SD 299,Noble St Chtr-The Noble Academy,Regular school,527
267,15016299025046C,446.0,0.0,98.2,0.0,96.4,75.4,11.5,3.1,83.7,18.9,21.4,2021,0.6363636363636364,Yes,City of Chicago SD 299,North Lawndale Prep Chtr-Collins,Regular school,446
268,15016299025046C,359.0,0.0,98.6,0.6,94.4,96.3,19.9,1.1,85.9,28.5,0.0,2019,0.6363636363636364,Yes,City of Chicago SD 299,North Lawndale Prep Chtr-Collins,Regular school,446
269,15016299025046C,348.0,0.0,99.1,0.0,97.1,92.0,20.0,0.0,91.9,23.0,0.0,2018,0.6363636363636364,Yes,City of Chicago SD 299,North Lawndale Prep Chtr-Collins,Regular school,446
270,150162990250526,727.0,0.0,96.6,2.3,92.8,75.3,11.1,5.1,69.0,26.2,82.6,2021,0.7727272727272727,No,City of Chicago SD 299,Chicago Vocational Career Acad HS,Regular school,727
271,150162990250526,875.0,0.1,97.0,2.3,92.6,83.6,24.1,9.2,67.3,28.3,81.0,2019,0.7727272727272727,No,City of Chicago SD 299,Chicago Vocational Career Acad HS,Regular school,727
