,schoolcode,schoolname,districtname,mathpass,totaltested,percenttotaltested,male,female,white,black,hispanic,asian,disability,lowincome,year,schoolmode,SchoolType,EnrollmentTotal
122,150162990250006,Carver Military Academy HS,City of Chicago SD 299,0.111,99.0,0.98,0.5656565656565656,0.4343434343434343,0.0,0.3838383838383838,0.6060606060606061,0.0,0.0,0.9292929292929292,2018,0.7727272727272727,Regular school,435
123,150162990250012,Fenger Academy High School,City of Chicago SD 299,0.016,63.0,0.685,0.5079365079365079,0.492063492063492,0.0,0.9523809523809524,0.0,0.0,0.2063492063492063,0.9047619047619048,2021,0.7727272727272727,Regular school,284
124,150162990250012,Fenger Academy High School,City of Chicago SD 299,0.0,84.0,0.757,0.5476190476190477,0.4523809523809524,0.0,0.9404761904761904,0.0,0.0,0.2738095238095238,0.9404761904761904,2019,0.7727272727272727,Regular school,284
125,150162990250012,Fenger Academy High School,City of Chicago SD 299,0.017,58.0,1.0,0.396551724137931,0.603448275862069,0.0,0.9827586206896552,0.0,0.0,0.1724137931034483,0.9827586206896552,2018,0.7727272727272727,Regular school,284
126,150162990250013,Foreman High School,City of Chicago SD 299,0.04,125.0,0.772,0.52,0.48,0.0,0.16,0.8,0.0,0.32,0.912,2021,0.7272727272727272,Regular school,598
127,150162990250013,Foreman High School,City of Chicago SD 299,0.023,217.0,0.935,0.543778801843318,0.456221198156682,0.0,0.1981566820276497,0.7649769585253456,0.0,0.2396313364055299,0.935483870967742,2019,0.7272727272727272,Regular school,598
128,150162990250013,Foreman High School,City of Chicago SD 299,0.057999999999999996,173.0,0.9890000000000001,0.5722543352601156,0.4277456647398844,0.0,0.1907514450867052,0.7630057803468208,0.0,0.1965317919075144,0.9595375722543352,2018,0.7272727272727272,Regular school,598
129,150162990250014,Back of The Yards IB HS,City of Chicago SD 299,0.215,261.0,0.9740000000000001,0.4904214559386973,0.5095785440613027,0.0,0.0,0.9195402298850576,0.0,0.10727969348659,0.8850574712643678,2021,0.7727272727272727,Regular school,1075
130,150162990250014,Back of The Yards IB HS,City of Chicago SD 299,0.278,270.0,1.0,0.4222222222222222,0.5777777777777777,0.0,0.0,0.9407407407407408,0.0,0.0851851851851851,0.9296296296296296,2019,0.7727272727272727,Regular school,1075
131,150162990250014,Back of The Yards IB HS,City of Chicago SD 299,0.316,244.0,1.0,0.4672131147540984,0.5327868852459017,0.0,0.0,0.9057377049180328,0.0655737704918032,0.081967213114754,0.9672131147540984,2018,0.7727272727272727,Regular school,1075
132,150162990250015,Gage Park High School,City of Chicago SD 299,0.009000000000000001,108.0,0.5710000000000001,0.4907407407407407,0.5092592592592593,0.0,0.3333333333333333,0.6388888888888888,0.0,0.2592592592592592,0.9074074074074074,2021,0.7727272727272727,Regular school,317
133,150162990250015,Gage Park High School,City of Chicago SD 299,0.019,131.0,0.784,0.4809160305343511,0.5190839694656488,0.0,0.4274809160305343,0.549618320610687,0.0,0.1984732824427481,0.9541984732824428,2019,0.7727272727272727,Regular school,317
134,150162990250015,Gage Park High School,City of Chicago SD 299,0.0,62.0,0.9840000000000001,0.6451612903225806,0.3548387096774194,0.0,0.3709677419354839,0.6129032258064516,0.0,0.2258064516129032,0.9838709677419356,2018,0.7727272727272727,Regular school,317
135,150162990250016,Harlan Community Academy HS,City of Chicago SD 299,0.024,87.0,0.77,0.6206896551724138,0.3793103448275862,0.0,0.9655172413793104,0.0,0.0,0.2988505747126437,0.8620689655172413,2021,0.7727272727272727,Regular school,294
136,150162990250016,Harlan Community Academy HS,City of Chicago SD 299,0.015,116.0,0.8170000000000001,0.5517241379310345,0.4482758620689655,0.0,0.9913793103448276,0.0,0.0,0.3620689655172414,0.896551724137931,2019,0.7727272727272727,Regular school,294
137,150162990250016,Harlan Community Academy HS,City of Chicago SD 299,0.013999999999999999,73.0,1.0,0.4931506849315068,0.5068493150684932,0.0,0.958904109589041,0.0,0.0,0.1780821917808219,0.958904109589041,2018,0.7727272727272727,Regular school,294
138,150162990250019,Hirsch Metropolitan High Schoo,City of Chicago SD 299,0.033,30.0,0.41700000000000004,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.4666666666666667,0.8666666666666667,2021,0.7727272727272727,Regular school,84
139,150162990250019,Hirsch Metropolitan High School,City of Chicago SD 299,0.0,52.0,0.591,0.5384615384615384,0.4615384615384615,0.0,0.9807692307692308,0.0,0.0,0.3461538461538461,0.9230769230769232,2019,0.7727272727272727,Regular school,84
140,150162990250019,Hirsch Metropolitan High School,City of Chicago SD 299,0.028999999999999998,35.0,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,0.0,0.3142857142857143,0.9428571428571428,2018,0.7727272727272727,Regular school,84
141,150162990250020,Hubbard High School,City of Chicago SD 299,0.055999999999999994,425.0,0.893,0.5270588235294118,0.4729411764705882,0.0,0.0564705882352941,0.9176470588235294,0.0,0.1858823529411764,0.8847058823529412,2021,0.7727272727272727,Regular school,1721
142,150162990250020,Hubbard High School,City of Chicago SD 299,0.107,410.0,0.9259999999999999,0.5146341463414634,0.4853658536585366,0.0268292682926829,0.0634146341463414,0.8975609756097561,0.0,0.1292682926829268,0.9560975609756096,2019,0.7727272727272727,Regular school,1721
143,150162990250020,Hubbard High School,City of Chicago SD 299,0.125,464.0,0.9940000000000001,0.5366379310344828,0.4633620689655172,0.0,0.0646551724137931,0.9116379310344828,0.0,0.1400862068965517,0.9525862068965516,2018,0.7727272727272727,Regular school,1721
144,150162990250021,Hyde Park Academy High School,City of Chicago SD 299,0.0,170.0,0.872,0.488235294117647,0.5117647058823529,0.0,0.9941176470588236,0.0,0.0,0.2117647058823529,0.9647058823529412,2021,0.7727272727272727,Regular school,734
145,150162990250021,Hyde Park Academy High School,City of Chicago SD 299,0.027999999999999997,168.0,0.884,0.5,0.5,0.0,0.9761904761904762,0.0,0.0,0.2202380952380952,0.9464285714285714,2019,0.7727272727272727,Regular school,734
146,150162990250021,Hyde Park Academy High School,City of Chicago SD 299,0.021,192.0,0.995,0.5052083333333334,0.4947916666666667,0.0,0.9895833333333334,0.0,0.0,0.2083333333333333,0.9895833333333334,2018,0.7727272727272727,Regular school,734
147,150162990250022,Thomas Kelly College Preparato,City of Chicago SD 299,0.10400000000000001,422.0,0.81,0.523696682464455,0.476303317535545,0.0236966824644549,0.0355450236966824,0.7654028436018957,0.1611374407582938,0.1919431279620853,0.9312796208530806,2021,0.7727272727272727,Regular school,1769
148,150162990250022,Thomas Kelly College Preparatory,City of Chicago SD 299,0.125,486.0,0.9329999999999999,0.5,0.5,0.0,0.037037037037037,0.8127572016460906,0.1193415637860082,0.2181069958847736,0.9300411522633744,2019,0.7727272727272727,Regular school,1769
149,150162990250022,Kelly High School,City of Chicago SD 299,0.156,488.0,0.968,0.5040983606557377,0.4959016393442623,0.0204918032786885,0.0491803278688524,0.7848360655737705,0.1372950819672131,0.1352459016393442,0.9487704918032788,2018,0.7727272727272727,Regular school,1769
150,150162990250024,Kennedy High School,City of Chicago SD 299,0.13,331.0,0.8420000000000001,0.4712990936555891,0.5287009063444109,0.1903323262839879,0.0,0.7613293051359517,0.0,0.2054380664652568,0.6132930513595166,2021,0.7727272727272727,Regular school,1467
151,150162990250024,Kennedy High School,City of Chicago SD 299,0.201,401.0,0.9440000000000001,0.4463840399002494,0.5536159600997507,0.1970074812967581,0.0299251870324189,0.7456359102244389,0.0,0.1645885286783042,0.6309226932668329,2019,0.7727272727272727,Regular school,1467
152,150162990250024,Kennedy High School,City of Chicago SD 299,0.19399999999999998,387.0,0.992,0.4961240310077519,0.5038759689922481,0.2480620155038759,0.0439276485788113,0.6873385012919897,0.0,0.1782945736434108,0.7596899224806202,2018,0.7727272727272727,Regular school,1467
153,150162990250026,Lake View High School,City of Chicago SD 299,0.091,308.0,0.917,0.5292207792207793,0.4707792207792208,0.1168831168831168,0.1363636363636363,0.685064935064935,0.0,0.2207792207792207,0.7532467532467533,2021,0.7727272727272727,Regular school,1352
154,150162990250026,Lake View High School,City of Chicago SD 299,0.16399999999999998,347.0,0.975,0.553314121037464,0.446685878962536,0.1440922190201729,0.0749279538904899,0.7031700288184438,0.0345821325648415,0.2305475504322766,0.7348703170028819,2019,0.7727272727272727,Regular school,1352
155,150162990250026,Lake View High School,City of Chicago SD 299,0.195,307.0,0.978,0.5244299674267101,0.4755700325732899,0.1530944625407166,0.1074918566775244,0.6742671009771987,0.0390879478827361,0.1335504885993485,0.8045602605863192,2018,0.7727272727272727,Regular school,1352
156,150162990250029,Marshall Metropolitan High Sch,City of Chicago SD 299,0.013999999999999999,71.0,0.7979999999999999,0.6056338028169014,0.3943661971830985,0.0,0.971830985915493,0.0,0.0,0.2253521126760563,0.9577464788732394,2021,0.7727272727272727,Regular school,211
157,150162990250029,Marshall Metropolitan High School,City of Chicago SD 299,0.009000000000000001,84.0,0.7120000000000001,0.5357142857142857,0.4642857142857143,0.0,0.9523809523809524,0.0,0.0,0.4404761904761904,0.9523809523809524,2019,0.7727272727272727,Regular school,211
158,150162990250029,Marshall Metropolitan High School,City of Chicago SD 299,0.013000000000000001,80.0,1.0,0.375,0.625,0.0,1.0,0.0,0.0,0.25,0.975,2018,0.7727272727272727,Regular school,211
159,150162990250030,Mather High School,City of Chicago SD 299,0.129,395.0,0.835,0.5721518987341773,0.4278481012658228,0.1189873417721519,0.1544303797468354,0.4455696202531645,0.2481012658227848,0.2151898734177215,0.830379746835443,2021,0.7272727272727272,Regular school,1620
160,150162990250030,Mather High School,City of Chicago SD 299,0.20800000000000002,336.0,0.9209999999999999,0.5416666666666666,0.4583333333333333,0.175595238095238,0.1458333333333333,0.3601190476190476,0.2946428571428571,0.1934523809523809,0.8601190476190477,2019,0.7272727272727272,Regular school,1620
161,150162990250030,Mather High School,City of Chicago SD 299,0.244,356.0,0.978,0.5421348314606742,0.4578651685393258,0.2247191011235955,0.0898876404494382,0.351123595505618,0.3174157303370786,0.0786516853932584,0.8792134831460674,2018,0.7272727272727272,Regular school,1620
162,150162990250034,Phillips Academy High School,City of Chicago SD 299,0.023,171.0,0.763,0.543859649122807,0.4561403508771929,0.0,0.95906432748538,0.0,0.0,0.1812865497076023,0.9298245614035088,2021,0.7727272727272727,Regular school,590
163,150162990250034,Phillips Academy High School,City of Chicago SD 299,0.026000000000000002,217.0,0.879,0.576036866359447,0.423963133640553,0.0,0.9539170506912442,0.0,0.0,0.2626728110599078,0.9308755760368664,2019,0.7727272727272727,Regular school,590
164,150162990250034,Phillips Academy High School,City of Chicago SD 299,0.075,134.0,1.0,0.5447761194029851,0.4552238805970149,0.0,0.9776119402985076,0.0,0.0,0.1791044776119403,0.9328358208955224,2018,0.7727272727272727,Regular school,590
165,150162990250036,Schurz High School,City of Chicago SD 299,0.057,331.0,0.892,0.4984894259818731,0.5015105740181269,0.0604229607250755,0.0966767371601208,0.7915407854984894,0.0,0.2356495468277945,0.8610271903323263,2021,0.7727272727272727,Regular school,1510
166,150162990250036,Schurz High School,City of Chicago SD 299,0.1,365.0,0.915,0.547945205479452,0.4520547945205479,0.0821917808219178,0.1095890410958904,0.7780821917808219,0.0,0.2547945205479452,0.863013698630137,2019,0.7727272727272727,Regular school,1510
167,150162990250036,Schurz High School,City of Chicago SD 299,0.071,336.0,0.966,0.5148809523809523,0.4851190476190476,0.056547619047619,0.0982142857142857,0.8095238095238095,0.0,0.1696428571428571,0.9047619047619048,2018,0.7727272727272727,Regular school,1510
168,150162990250037,Senn High School,City of Chicago SD 299,0.168,341.0,0.902,0.501466275659824,0.4985337243401759,0.1173020527859237,0.2727272727272727,0.4046920821114369,0.1759530791788856,0.2170087976539589,0.7741935483870968,2021,0.7272727272727272,Regular school,1546
169,150162990250037,Senn High School,City of Chicago SD 299,0.28600000000000003,346.0,0.98,0.4508670520231214,0.5491329479768786,0.1416184971098266,0.1994219653179191,0.453757225433526,0.1849710982658959,0.1849710982658959,0.791907514450867,2019,0.7272727272727272,Regular school,1546
170,150162990250037,Senn High School,City of Chicago SD 299,0.244,303.0,1.0,0.5346534653465347,0.4653465346534653,0.0594059405940594,0.3036303630363036,0.3531353135313531,0.2277227722772277,0.1518151815181518,0.8514851485148515,2018,0.7272727272727272,Regular school,1546
171,150162990250039,King College Prep High School,City of Chicago SD 299,0.14300000000000002,112.0,0.9259999999999999,0.5089285714285714,0.4910714285714285,0.0,0.9464285714285714,0.0,0.0,0.0,0.6696428571428571,2021,0.6818181818181819,Regular school,462
172,150162990250039,King College Prep High School,City of Chicago SD 299,0.262,103.0,1.0,0.4368932038834951,0.5631067961165048,0.0,0.970873786407767,0.0,0.0,0.0,0.7669902912621359,2019,0.6818181818181819,Regular school,462
173,150162990250039,King College Prep High School,City of Chicago SD 299,0.28800000000000003,156.0,1.0,0.3653846153846153,0.6346153846153846,0.0,0.9423076923076924,0.0,0.0,0.0833333333333333,0.8269230769230769,2018,0.6818181818181819,Regular school,462
174,150162990250041,Steinmetz College Prep HS,City of Chicago SD 299,0.040999999999999995,340.0,0.8590000000000001,0.5617647058823529,0.438235294117647,0.0735294117647058,0.1735294117647058,0.6970588235294117,0.0294117647058823,0.2941176470588235,0.8147058823529412,2021,0.7727272727272727,Regular school,1151
175,150162990250041,Steinmetz College Prep HS,City of Chicago SD 299,0.07200000000000001,340.0,0.934,0.5352941176470588,0.4647058823529412,0.1147058823529411,0.1205882352941176,0.7264705882352941,0.0,0.2676470588235294,0.8205882352941176,2019,0.7727272727272727,Regular school,1151
176,150162990250041,Steinmetz College Prep HS,City of Chicago SD 299,0.094,244.0,0.996,0.5532786885245902,0.4467213114754098,0.110655737704918,0.1311475409836065,0.7131147540983607,0.0,0.180327868852459,0.9057377049180328,2018,0.7727272727272727,Regular school,1151
177,150162990250042,Sullivan High School,City of Chicago SD 299,0.092,65.0,0.461,0.4307692307692308,0.5692307692307692,0.0,0.4461538461538462,0.3846153846153846,0.0,0.0,0.8769230769230769,2021,0.7727272727272727,Regular school,593
178,150162990250042,Sullivan High School,City of Chicago SD 299,0.1,189.0,0.94,0.5185185185185185,0.4814814814814814,0.0687830687830687,0.4232804232804232,0.3068783068783068,0.1904761904761904,0.2222222222222222,0.9153439153439152,2019,0.7727272727272727,Regular school,593
179,150162990250042,Sullivan High School,City of Chicago SD 299,0.040999999999999995,145.0,0.993,0.5172413793103449,0.4827586206896552,0.0,0.4482758620689655,0.3517241379310344,0.1241379310344827,0.2275862068965517,0.9172413793103448,2018,0.7727272727272727,Regular school,593
180,150162990250044,Tilden Career Communty Academy,City of Chicago SD 299,0.043,47.0,0.603,0.6595744680851063,0.3404255319148936,0.0,0.3617021276595745,0.5319148936170213,0.0,0.2340425531914893,0.8936170212765957,2021,0.6818181818181819,Regular school,203
181,150162990250044,Tilden Career Communty Academy HS,City of Chicago SD 299,0.011000000000000001,76.0,0.8170000000000001,0.5657894736842105,0.4342105263157895,0.0,0.5394736842105263,0.3947368421052631,0.0,0.4078947368421052,0.9342105263157896,2019,0.6818181818181819,Regular school,203
182,150162990250044,Tilden Career Communty Academy HS,City of Chicago SD 299,0.062,65.0,1.0,0.5076923076923077,0.4923076923076923,0.0,0.6307692307692307,0.1692307692307692,0.0,0.2923076923076923,0.8923076923076924,2018,0.6818181818181819,Regular school,203
183,150162990250046,Von Steuben Metro Science HS,City of Chicago SD 299,0.391,404.0,0.935,0.4826732673267326,0.5173267326732673,0.1683168316831683,0.0767326732673267,0.5668316831683168,0.1608910891089109,0.141089108910891,0.6287128712871287,2021,0.7272727272727272,Regular school,1674
184,150162990250046,Von Steuben Metro Science HS,City of Chicago SD 299,0.504,454.0,0.991,0.4295154185022026,0.5704845814977973,0.171806167400881,0.0947136563876652,0.5550660792951542,0.1519823788546255,0.1167400881057268,0.6563876651982379,2019,0.7272727272727272,Regular school,1674
185,150162990250046,Von Steuben Metro Science HS,City of Chicago SD 299,0.408,409.0,0.988,0.5012224938875306,0.4987775061124694,0.1442542787286063,0.0904645476772616,0.6332518337408313,0.1051344743276283,0.0268948655256723,0.7677261613691931,2018,0.7272727272727272,Regular school,1674
186,150162990250047,Lincoln Park High School,City of Chicago SD 299,0.457,514.0,0.943,0.3968871595330739,0.603112840466926,0.2996108949416342,0.1653696498054474,0.3521400778210117,0.1284046692607003,0.2198443579766537,0.4571984435797665,2021,0.7727272727272727,Regular school,2117
187,150162990250047,Lincoln Park High School,City of Chicago SD 299,0.51,496.0,0.978,0.4637096774193548,0.5362903225806451,0.2580645161290322,0.2016129032258064,0.3608870967741935,0.1411290322580645,0.2016129032258064,0.5060483870967742,2019,0.7727272727272727,Regular school,2117
188,150162990250047,Lincoln Park High School,City of Chicago SD 299,0.5329999999999999,426.0,0.998,0.4436619718309859,0.5563380281690141,0.2793427230046948,0.2558685446009389,0.2934272300469484,0.136150234741784,0.0915492957746478,0.5516431924882629,2018,0.7727272727272727,Regular school,2117
189,150162990250048,Washington G High School,City of Chicago SD 299,0.048,312.0,0.821,0.5,0.5,0.0416666666666666,0.032051282051282,0.907051282051282,0.0,0.1698717948717948,0.8493589743589743,2021,0.7727272727272727,Regular school,1503
190,150162990250048,Washington G High School,City of Chicago SD 299,0.092,331.0,0.938,0.4803625377643504,0.5196374622356495,0.0362537764350453,0.0422960725075528,0.8972809667673716,0.0,0.1722054380664652,0.8398791540785498,2019,0.7727272727272727,Regular school,1503
191,150162990250048,Washington G High School,City of Chicago SD 299,0.14400000000000002,347.0,0.9940000000000001,0.5187319884726225,0.4812680115273775,0.0662824207492795,0.0,0.9020172910662824,0.0,0.1268011527377521,0.92507204610951,2018,0.7727272727272727,Regular school,1503
192,150162990250049,Wells Community Academy HS,City of Chicago SD 299,0.013999999999999999,73.0,0.82,0.4931506849315068,0.5068493150684932,0.0,0.5205479452054794,0.410958904109589,0.0,0.3835616438356164,0.7808219178082192,2021,0.7727272727272727,Regular school,312
193,150162990250049,Wells Community Academy HS,City of Chicago SD 299,0.021,89.0,0.9079999999999999,0.4943820224719101,0.5056179775280899,0.0,0.5393258426966292,0.3707865168539326,0.0,0.348314606741573,0.9101123595505618,2019,0.7727272727272727,Regular school,312
194,150162990250049,Wells Community Academy HS,City of Chicago SD 299,0.091,55.0,1.0,0.5636363636363636,0.4363636363636363,0.0,0.4545454545454545,0.4,0.0,0.0,0.9090909090909092,2018,0.7727272727272727,Regular school,312
195,150162990250052,Crane Medical Prep HS,City of Chicago SD 299,0.033,92.0,0.948,0.3152173913043478,0.6847826086956522,0.0,0.8152173913043478,0.1521739130434782,0.0,0.108695652173913,0.8804347826086957,2021,0.7272727272727272,Regular school,435
